date,code,kronos_ret,kronos_min3
2026-05-05,300129,-4.470366550178295,-8.413066029664119
2026-05-05,300136,-50.25836490201176,-34.22225359020391
2026-05-05,300137,-52.82619471737744,-50.94792084939519
2026-05-05,300139,-48.95370577106271,-34.16425723320919
2026-05-05,300157,-10.559643756174786,-15.716703230292628
2026-05-05,300164,-47.74098096539905,-40.703993878491055
2026-05-05,300179,-50.23293932463603,-31.203963911000145
2026-05-05,300191,-53.873156253831446,-47.17633970949595
2026-05-05,300201,-48.42203448227465,-43.33966152260908
2026-05-05,300209,-69.06307836652927,-62.08309368368204
2026-05-05,300236,-33.08976195462524,-26.642358322073466
2026-05-05,300246,-45.926649328124554,-43.01000310145548
2026-05-05,300257,-48.63113636381195,-47.55602035982898
2026-05-05,300264,-39.78043687073419,-41.11143977811517
2026-05-05,300265,-36.61652816979925,-29.721660651897274
2026-05-05,300285,-31.159465333477165,-13.616954596450093
2026-05-05,300301,-34.29928127181069,-28.8834784809367
2026-05-05,300317,-15.413960305935204,-12.00141177938977
2026-05-05,300335,-7.5043385381722505,-7.38363244671455
2026-05-05,300342,-65.97693695486844,-58.19124857834876
2026-05-05,300385,-65.54991959704908,-64.7290654451476
2026-05-05,300390,-70.1319931725529,-56.103398332337086
2026-05-05,300393,-26.28821680291352,-21.678443089096533
2026-05-05,300394,-48.70046276735782,-38.984247063267695
2026-05-05,300408,-46.62962823440755,-33.37382834355878
2026-05-05,300432,-39.72041533930114,-30.930576825573862
2026-05-05,300438,-55.42911750577384,-37.72739332855644
2026-05-05,300444,-36.25451641136193,-20.062673768267935
2026-05-05,300461,-58.49766466113346,-54.381692166179384
2026-05-05,300480,-52.20609394357372,-49.20056772414687
2026-05-05,300483,-36.88210994448264,-27.991635066183363
2026-05-05,300490,-36.606027073535095,-27.003004360320183
2026-05-05,300497,-25.588671506947247,-17.826049501237417
2026-05-05,300503,-37.25072990930083,-22.841213438458784
2026-05-05,300505,-5.500394494143556,-13.241335272693888
2026-05-05,300506,-22.981404101229398,-13.797731223556342
2026-05-05,300518,-37.50448830546116,-27.46469778624625
2026-05-05,300548,-53.2666062866044,-45.4269715324804
2026-05-05,300567,-37.31685008851046,-25.57167642001422
2026-05-05,300604,-50.011363005913125,-20.875068323347346
2026-05-05,300606,-33.931883767975094,-33.76259511795616
2026-05-05,300617,-41.129880415376974,-36.75205570760699
2026-05-05,300620,-61.83613890089026,-39.13078870881422
2026-05-05,300626,-49.89195898316544,-38.87943868006422
2026-05-05,300651,-33.69364088452106,-21.157658655157796
2026-05-05,300658,-55.17148446385277,-25.574009374540662
2026-05-05,300666,-51.99620286521449,-47.9916909595039
2026-05-05,300668,-63.11114125274339,-60.07447788636402
2026-05-05,300672,-44.065402493562665,-31.810288916197283
2026-05-05,300677,-34.097867026469444,-27.52269300968868
2026-05-05,300720,-57.482913960226156,-53.27215470759445
2026-05-05,300731,-33.68273265346109,-24.08317185648412
2026-05-05,300739,-37.69286616216009,-38.99676888000996
2026-05-05,300749,-59.54742283358436,-30.39508508005828
2026-05-05,300751,-30.928266227030075,-18.91387258501225
2026-05-05,300757,-47.165941128896485,-40.826888071439384
2026-05-05,300763,-14.211342194386878,-17.683672720511957
2026-05-05,300806,-58.9363923003155,-43.92726367567138
2026-05-05,300812,-25.2062879244753,-23.824367817947945
2026-05-05,300816,-41.76058376605762,-27.492729384431303
2026-05-05,300819,-47.63601327201768,-36.522362916657414
2026-05-05,300835,-38.68410773061118,-28.15320964795973
2026-05-05,300842,-31.16724707590822,-15.028499303733845
2026-05-05,300854,-44.28972280578888,-43.036697623120055
2026-05-05,300855,-26.32164832349193,-10.273055047778524
2026-05-05,300857,-54.388477659104126,-44.01112290481627
2026-05-05,300868,-58.04203292646761,-38.383594942947674
2026-05-05,300870,-45.984336156047824,-28.837019699806575
2026-05-05,300889,-31.074248179397358,-22.04481048787975
2026-05-05,300899,-16.116009538394582,-5.141176128244207
2026-05-05,300900,-56.74000251038952,-25.436125738304817
2026-05-05,300903,-69.54840856371064,-56.50300274915101
2026-05-05,300912,-33.9582841059244,-12.638955217028325
2026-05-05,300943,-46.35556620079361,-26.05037249650306
2026-05-05,300970,-52.26747449335587,-46.937073218972444
2026-05-05,300975,-36.059755294801576,-31.33747972476597
2026-05-05,300986,-18.15036162474183,-8.546901735702816
2026-05-05,300991,-30.774491711927254,-15.530087967042705
2026-05-05,301003,-25.785564530299332,-23.2051265516647
2026-05-05,301005,-78.02424331307604,-39.91266596249111
2026-05-05,301012,-27.33459124541978,-22.358882267269998
2026-05-05,301018,-46.30405673712726,-38.15934819403214
2026-05-05,301021,-39.88682512951204,-18.445671142804553
2026-05-05,301027,-27.28656820333396,-21.710739507109455
2026-05-05,301031,-28.537443617646076,-20.218097278339098
2026-05-05,301045,-42.96983082689797,-40.500940771615454
2026-05-05,301056,-12.173066224207707,-8.80311172420657
2026-05-05,301070,-40.251633247117304,-34.19732947281457
2026-05-05,301075,-43.94829582852922,-38.39465238336246
2026-05-05,301079,-31.254688682066877,-15.357991970236373
2026-05-05,301081,-31.50173392682285,-30.8185900283113
2026-05-05,301086,-58.044890856459496,-34.71572261031676
2026-05-05,301087,-14.834697152265386,-7.053067149908532
2026-05-05,301093,-55.15240900833418,-48.69951331008291
2026-05-05,301105,-25.95777652674873,-23.743262545639944
2026-05-05,301128,-50.27612743522414,-40.97566198115851
2026-05-05,301133,-29.30566222885388,-21.243215555206973
2026-05-05,301150,-51.198515648075436,-20.10481440608789
2026-05-05,301171,-12.953265182528472,-5.927904435574572
2026-05-05,301179,-26.847523400899544,-23.362264277673727
2026-05-05,301189,-54.34456504270474,-50.541263211546536
2026-05-05,301200,-39.81843139885829,-30.798359012184516
2026-05-05,301205,-38.76648988482606,-28.039351749278385
2026-05-05,301216,-39.07746696044939,-27.812984772192596
2026-05-05,301217,-65.34911806945938,-45.338263100122745
2026-05-05,301232,-60.32623149243032,-25.315132814638964
2026-05-05,301235,-35.395198412837345,-12.098302302337306
2026-05-05,301246,-45.218125046075244,-39.2382528308069
2026-05-05,301248,-63.89394136839771,-57.95100921917775
2026-05-05,301265,-53.005967749541405,-48.533182820600054
2026-05-05,301285,-46.465527094555036,-40.61723808931617
2026-05-05,301292,-43.224353693600435,-20.735123668177348
2026-05-05,301306,-51.16748795801034,-35.15979960045475
2026-05-05,301308,-58.599508396819225,-1.005381817147466
2026-05-05,301312,-58.11745436851008,-56.8857193100442
2026-05-05,301317,-45.006653332067195,-43.70668072042804
2026-05-05,301326,-38.92623661343217,-24.414158880069348
2026-05-05,301338,-63.776050599531956,-59.49643101087376
2026-05-05,301358,-36.49874746809587,-12.94791686284128
2026-05-05,301362,-70.55405072606449,-66.927550924884
2026-05-05,301365,-33.274548417297446,-25.722588255853186
2026-05-05,301373,-69.51776881341303,-68.35911447224576
2026-05-05,301377,-52.33942756583385,-38.432781121198545
2026-05-05,301396,-76.57072604068621,-68.53064504389192
2026-05-05,301446,-34.23291553335337,-18.140787764926046
2026-05-05,301486,-60.35511226138368,-53.4554147981034
2026-05-05,301511,-55.302740758240596,-40.54119856177293
2026-05-05,301518,-6.689162703854567,-0.2009661464271728
2026-05-05,301526,-56.95840570178954,-36.337970329803746
2026-05-05,301529,-33.0512278824049,-11.09643056793751
2026-05-05,301550,-35.98208833250426,-25.124388082712045
2026-05-05,301580,-30.092346167234872,-25.574963613723924
2026-05-05,301611,-16.944729794022393,-20.44738313726705
2026-05-05,301626,-47.144905739859524,-47.00186333960935
2026-05-05,600026,-44.618764957455795,-19.91626732781323
2026-05-05,600075,-31.14933638910351,-26.772849961081924
2026-05-05,600078,-15.312578829695733,-11.617671507791504
2026-05-05,600089,-5.162196592677837,-8.184804059567197
2026-05-05,600105,-58.08507236808686,-43.463678178120134
2026-05-05,600108,-25.018951334391694,-17.07001135303914
2026-05-05,600110,-40.6950859897246,-22.131504378472656
2026-05-05,600118,-53.03765893228219,-15.815918287810216
2026-05-05,600135,-30.29273653971224,-23.158767812064486
2026-05-05,600152,-50.60160369181232,-50.0141251799988
2026-05-05,600172,-30.210018999755384,-25.13337524088859
2026-05-05,600176,-54.56445537438002,-45.04307278036441
2026-05-05,600188,-39.14678350167636,-35.44790008479307
2026-05-05,600219,-21.475031270047328,-17.496460058358732
2026-05-05,600227,-33.83258455037692,-24.85172290194567
2026-05-05,600230,-22.434281552301584,-11.082805470297286
2026-05-05,600234,-49.48563520440664,-43.14131668157185
2026-05-05,600236,-32.617033702083816,-31.312143681643512
2026-05-05,600251,-31.856518625041307,-29.06330905287442
2026-05-05,600259,-36.210318770084484,-31.22036804119822
2026-05-05,600268,-28.060474434530512,-22.984387218093815
2026-05-05,600295,-34.85786811954029,-28.133536101856738
2026-05-05,600301,-22.616265049406447,-19.266865568894296
2026-05-05,600330,-62.95205798181102,-49.15346062379269
2026-05-05,600331,-39.46058530732854,-35.35544181833312
2026-05-05,600338,-47.548584921110184,-45.51540230881186
2026-05-05,600345,-38.313843656898314,-31.57196592084088
2026-05-05,600382,-16.029387843458586,-15.175902903613292
2026-05-05,600391,-4.157422364320917,-8.30224902189678
2026-05-05,600396,-66.94728991914477,-60.41429424772733
2026-05-05,600397,-36.88156887569052,-35.9705732260413
2026-05-05,600426,-29.855125103730774,-19.179567768357096
2026-05-05,600468,0.3808599456578188,-4.166319444097644
2026-05-05,600487,-62.164624107737296,-52.446220515237066
2026-05-05,600498,-33.649729563111364,-30.164613805024253
2026-05-05,600499,-33.9353458213591,-32.76360822309571
2026-05-05,600522,-46.61207016800115,-40.048824328062416
2026-05-05,600549,-33.68520672411333,-24.828988019116828
2026-05-05,600550,-31.360276985586633,-20.70965339610028
2026-05-05,600617,-9.367079678502044,-8.241767830091673
2026-05-05,600666,-29.658972309080923,-26.981795884689262
2026-05-05,600673,-38.26396041081372,-31.692814589338568
2026-05-05,600676,-22.10277481856525,-14.219791514506818
2026-05-05,600683,-68.26124451618479,-65.28013320683073
2026-05-05,600714,-40.72947430086556,-34.972584462450776
2026-05-05,600722,-50.01535057329176,-34.68167603569767
2026-05-05,600726,-60.665469997991686,-58.94159692892209
2026-05-05,600744,-19.00959313649625,-13.015019353116475
2026-05-05,600753,-41.5489181108588,-40.28060108146603
2026-05-05,600759,-42.541226736046724,-32.885360311529574
2026-05-05,600768,-27.530829578560724,-25.411727219781632
2026-05-05,600773,-57.87091672392748,-55.677921661205055
2026-05-05,600777,-31.040714307174245,-24.34326070397679
2026-05-05,600783,-32.493599999177846,-15.215910057682812
2026-05-05,600791,-61.04671936405419,-53.82505561796079
2026-05-05,600821,-27.200498322934084,-16.874436850805807
2026-05-05,600844,-12.125119841992282,-3.7264120985018967
2026-05-05,600869,-51.590336825471475,-47.584145856900705
2026-05-05,600875,-42.58495309836794,-38.59604095528296
2026-05-05,600879,-44.5923563439129,-35.6907704941349
2026-05-05,600938,-32.12333878308754,-28.82451731790988
2026-05-05,600961,-44.778847350339625,-33.14101853500381
2026-05-05,600988,-11.831876534069963,-11.49326405150246
2026-05-05,600989,-46.921203759714395,-29.86349778544517
2026-05-05,600995,-7.517180496614129,-3.8132542181982254
2026-05-05,601001,-27.144842202354646,-19.52655386210499
2026-05-05,601015,-2.1182966966825645,-2.5135774892254603
2026-05-05,601016,-24.774667493246984,-20.02134696504414
2026-05-05,601126,-61.39363275874804,-56.96048759202379
2026-05-05,601133,-35.99832087783788,-25.6242600441715
2026-05-05,601179,-45.42278704415018,-39.5875279728956
2026-05-05,601208,-56.7885258584351,-32.299482385102564
2026-05-05,601212,-35.29867448663677,-11.446202930745708
2026-05-05,601218,-18.319621586822166,-15.650111380463194
2026-05-05,601231,-38.24653787351596,-16.564461871394663
2026-05-05,601233,-37.72701089340137,-18.54343124426797
2026-05-05,601330,-14.83753234734353,-12.50591762517239
2026-05-05,601339,-36.50365561762986,-28.685032382118937
2026-05-05,601615,0.9029764924141315,-8.204577289493953
2026-05-05,601698,-21.286067656398934,-15.43371725781869
2026-05-05,601778,-42.82203647895956,-36.491378617532646
2026-05-05,601857,-22.975037737558026,-21.501552361761476
2026-05-05,601869,-77.71322389685777,-76.7043573178746
2026-05-05,601872,-50.06951544707389,-39.778210323103316
2026-05-05,601898,-32.70400414442904,-30.72783621090891
2026-05-05,601958,-18.799844867478555,-5.93404797349939
2026-05-05,601991,-14.754998747067171,-11.760315995881099
2026-05-05,603002,-42.595776663938025,-40.81632229376545
2026-05-05,603017,-30.78345802423479,-30.09440303862808
2026-05-05,603026,-48.98487261740978,-18.41255821907263
2026-05-05,603045,-48.743467170806476,-40.09890053821964
2026-05-05,603052,-52.13240254309053,-41.47688350892772
2026-05-05,603061,-55.417622123951496,-46.85083086469373
2026-05-05,603077,-28.8862267878762,-25.673386957117017
2026-05-05,603103,-15.194352658027965,-11.007916480723312
2026-05-05,603115,-66.25766298331257,-61.79904496327511
2026-05-05,603139,-35.04065735089627,-35.23184481034257
2026-05-05,603156,-25.263476495725335,-10.400509830750304
2026-05-05,603163,-39.63345587102397,-23.403991936979395
2026-05-05,603186,-42.2591051926296,-18.94109319433538
2026-05-05,603191,-10.864991308762606,-9.515789807335718
2026-05-05,603226,-23.803528961934816,-11.033688141978605
2026-05-05,603256,-67.30045917910236,-56.05254646472248
2026-05-05,603268,-60.88071219405406,-53.73264606889614
2026-05-05,603272,-22.68899909720743,-16.938823388722458
2026-05-05,603301,-31.184037740356164,-14.657756207301853
2026-05-05,603306,-43.58174606523377,-40.39460628863088
2026-05-05,603308,-42.62908513714806,-34.218559211779585
2026-05-05,603311,-31.64424716092986,-26.798091555119896
2026-05-05,603353,-46.57274049383049,-15.153865437455426
2026-05-05,603389,-29.408011835638792,-20.30999159014951
2026-05-05,603458,-19.35318386276742,-18.777820080743226
2026-05-05,603507,-45.340954223923056,-41.53396610235745
2026-05-05,603530,-43.865300954228594,-38.15744535103719
2026-05-05,603538,-64.74454026861942,-60.68123277295955
2026-05-05,603588,-48.202833582150504,-42.577396970859624
2026-05-05,603601,-55.40924390570838,-25.48895658350694
2026-05-05,603608,-36.043676599164975,-27.35024502956901
2026-05-05,603618,-67.2010391571768,-64.26920646765903
2026-05-05,603619,-36.78936666512217,-27.19619554888447
2026-05-05,603626,-45.8848667924712,-26.553418391263882
2026-05-05,603629,-81.82850179703347,-74.27205792393671
2026-05-05,603659,-29.298484152953385,-22.761479914704076
2026-05-05,603663,-31.774836559513886,-31.02354003665986
2026-05-05,603685,-42.517866910691396,-34.50762752062524
2026-05-05,603687,-45.17994705079212,-44.49912919508401
2026-05-05,603693,-8.289300185358128,-4.637448485472717
2026-05-05,603738,-61.00530942084143,-55.49800507047531
2026-05-05,603773,-50.40077130545496,-42.93604801043415
2026-05-05,603778,-77.20358814084838,-61.93972188962057
2026-05-05,603861,-30.900788293091132,-25.875515722734043
2026-05-05,603876,-61.402916884573685,-62.271050062191115
2026-05-05,603897,-49.97429316107094,-45.55701734865868
2026-05-05,603906,-49.9730480059237,-44.32320098597644
2026-05-05,603929,-59.55437267181287,-52.29655519474324
2026-05-05,603938,-36.007884822986334,-14.265036974336365
2026-05-05,603986,-24.649202046038088,-4.034094438261482
2026-05-05,603991,-34.154839441254225,-37.228048593614524
2026-05-05,605016,-26.262234774330906,-22.570219571387895
2026-05-05,605056,-26.291121641280558,-24.902485052405876
2026-05-05,605060,-52.9591005133957,-37.93314598008225
2026-05-05,605117,-49.240090456663864,-44.565522606768695
2026-05-05,605118,-37.44153364398721,-31.977697094317815
2026-05-05,605167,-29.231961048798127,-22.553701970538242
2026-05-05,605178,-16.22380904396169,-11.188960507347733
2026-05-05,605196,-25.179607537727044,-17.475550096108815
2026-05-05,605222,-53.47693449184142,-44.2547024554036
2026-05-05,605287,-64.74803001341829,-46.83977653278467
2026-05-05,605289,-63.57456677364941,-55.640797145574574
2026-05-05,605299,-60.39382537619837,-58.955345532348936
2026-05-05,605318,-44.70536022410829,-23.378405465065445
2026-05-05,605366,-52.34541140695562,-50.19985569796779
2026-05-05,605376,-59.16073302958398,-55.735666299913035
2026-05-05,605389,-52.62757327056793,-39.46223199316458
2026-05-05,605599,-25.415480976520833,-13.193566090221942
2026-05-05,688002,-38.922313631849704,-29.74046210042065
2026-05-05,688011,-26.652561822917054,-24.696241292615007
2026-05-05,688012,-22.395821618311462,-9.921964233260084
2026-05-05,688020,-57.09914424850323,-33.500684815156355
2026-05-05,688021,-34.96411144162964,-33.413299442122224
2026-05-05,688025,-58.258349200717774,-57.83894863173493
2026-05-05,688028,-66.6643597445188,-36.64282876869891
2026-05-05,688031,-41.18718811959931,-8.763642744584521
2026-05-05,688037,-35.411118758340784,-27.519287813200965
2026-05-05,688048,-70.34589038101547,-62.833457740339036
2026-05-05,688059,-41.270738365806366,-41.00597508186363
2026-05-05,688063,-26.19537955744632,-15.951381335605074
2026-05-05,688069,-40.751553773762964,-38.96660444702504
2026-05-05,688081,-39.06569467509405,-30.66330812023009
2026-05-05,688097,-39.693002133227175,-35.72201775496588
2026-05-05,688106,-40.638596396948756,-38.29390803508539
2026-05-05,688125,-71.56685816730376,-43.404639674975066
2026-05-05,688127,-50.77287501856783,-49.4757399866272
2026-05-05,688150,-51.51860519879473,-45.04012152572624
2026-05-05,688167,-60.080906337078076,-49.45571157617301
2026-05-05,688172,-31.020836407758846,-23.056391107988805
2026-05-05,688175,-29.364846285294266,-14.064860515665245
2026-05-05,688191,-30.765226596315365,-17.576897541446325
2026-05-05,688195,-66.11088834902057,-43.872196459395894
2026-05-05,688196,-2.692597515658768,-6.960829386241851
2026-05-05,688200,-44.47141858555141,-35.2636560432697
2026-05-05,688205,-55.01200309006607,-46.03286193225025
2026-05-05,688227,-62.965287273491995,-40.731088504861305
2026-05-05,688229,-20.87361769635533,-13.097930568133798
2026-05-05,688231,-32.74405992473838,-23.58304427650484
2026-05-05,688251,-17.464768988772228,-15.067959487920623
2026-05-05,688257,-66.66886796724316,-65.71298454499801
2026-05-05,688258,-28.12735220014443,-8.47368693895545
2026-05-05,688268,-69.83857499655994,-57.09994038376611
2026-05-05,688270,-20.11832876682447,-10.706191636416351
2026-05-05,688275,-66.2144743906576,-65.0819477616255
2026-05-05,688277,-9.736315409342456,-5.555497211624827
2026-05-05,688282,-25.827062252490794,-12.567985179918983
2026-05-05,688295,-53.04295536082304,-49.53999045045917
2026-05-05,688300,-34.12377035020477,-32.92009493486935
2026-05-05,688307,-54.800570697821136,-51.43948450961911
2026-05-05,688308,-69.01549189710032,-60.88764665106845
2026-05-05,688309,-63.10017650662188,-58.389567746287696
2026-05-05,688312,-52.72657741760146,-47.47148473195687
2026-05-05,688314,-18.159972669075707,-13.006947519984724
2026-05-05,688325,-31.48522364530224,-7.021281334446572
2026-05-05,688328,-48.47742670628089,-46.87664401098209
2026-05-05,688330,3.528634322576618,-1.986421207275435
2026-05-05,688335,-24.49673736603498,-6.366405728939373
2026-05-05,688336,-21.673448997285394,-9.86754886267529
2026-05-05,688345,-36.23396557727896,-31.517811550476928
2026-05-05,688367,-45.218584867501434,-47.83088713188815
2026-05-05,688372,-33.7841355866075,-22.98781756416045
2026-05-05,688375,-28.195485851685163,-20.12374071581752
2026-05-05,688378,-38.51973285327196,-27.344085973485043
2026-05-05,688387,-49.34597833650957,-28.92847363137857
2026-05-05,688390,-47.57151876221995,-46.6468037704849
2026-05-05,688409,-41.70595579029022,-31.52092580143706
2026-05-05,688416,-46.99705508980598,-45.921053872191344
2026-05-05,688419,-27.232698687266243,-22.921642361055117
2026-05-05,688433,-27.336394849690272,-7.351556401474091
2026-05-05,688448,-31.485647132977192,-23.500626620838382
2026-05-05,688455,-25.16299632197333,-8.479610167549357
2026-05-05,688479,-49.79310696393121,-48.28709260985102
2026-05-05,688480,-45.17138792779182,-42.44554509933279
2026-05-05,688485,-68.58258449489641,-64.43992109346041
2026-05-05,688498,-69.78457456323513,-67.2527541785015
2026-05-05,688503,-40.12420918859468,-35.892226392765906
2026-05-05,688510,-16.070744291387495,-5.889399667749984
2026-05-05,688516,-39.084161594238864,-30.219423190991602
2026-05-05,688519,-60.162798561221244,-60.58525519593784
2026-05-05,688523,-46.618789584545205,-11.24966336848441
2026-05-05,688525,-61.095757842045906,-56.02538219778286
2026-05-05,688530,-63.87052631002579,-60.51543019730583
2026-05-05,688531,-46.76129198782676,-37.11649665029027
2026-05-05,688536,-38.30518801619854,-36.57154191441065
2026-05-05,688545,-37.00142226200887,-23.927154655856953
2026-05-05,688548,-56.54846920154852,-49.82711580386485
2026-05-05,688556,-12.12138737202977,-7.519608008937051
2026-05-05,688565,-14.108773400248465,-18.539430627926002
2026-05-05,688568,-3.61443743896267,-4.2396587657828055
2026-05-05,688607,-38.63092519442913,-38.305115259348895
2026-05-05,688610,-42.52273735092131,-35.60587501305369
2026-05-05,688625,-48.51475653104374,-32.12681845828019
2026-05-05,688630,-43.015745713202456,-36.71581400810238
2026-05-05,688655,-55.25349002056288,-50.795902988818206
2026-05-05,688661,-55.901099922350326,-36.93653672535893
2026-05-05,688663,-36.48687506484068,-28.498622504319325
2026-05-05,688667,-50.922604320669485,-44.22229209550825
2026-05-05,688668,-51.59236119963035,-35.932512332225365
2026-05-05,688679,-38.34190707265407,-36.55140210566516
2026-05-05,688693,-59.111672357685144,-48.942591231120446
2026-05-05,688702,-60.1805899851903,-48.56525835104015
2026-05-05,688710,-41.52683408692389,-36.065737718725835
2026-05-05,688717,-42.694435993317335,-37.98115016133438
2026-05-05,688766,-47.09552628722765,-36.55506921151971
2026-05-05,688779,-37.680915393822815,-10.708396641635986
2026-05-05,920046,-17.688978807330614,-23.24510696152091
2026-05-05,920088,-14.40102051940464,-3.1390561041607534
2026-05-20,000007,-28.94955395522515,-24.941493740937727
2026-05-20,000070,-42.55974269796287,-31.48288249776553
2026-05-20,000338,-46.18077831548918,-41.96929508084201
2026-05-20,000510,-57.796386451545075,-35.907068050054036
2026-05-20,000533,-38.28335624583008,-28.973958184121052
2026-05-20,000534,-45.62156592968427,-32.38284510118793
2026-05-20,000559,-25.14372821403803,-9.799440226254575
2026-05-20,000586,-34.51665848224952,-32.594816155290864
2026-05-20,000593,-65.3532881834433,-52.70905565045765
2026-05-20,000603,-26.304865806489865,-29.978912990945318
2026-05-20,000609,-56.52094136065773,-29.010440636356407
2026-05-20,000657,-60.62921290638117,-38.016901604485795
2026-05-20,000668,-45.993648688731284,-46.11775835423636
2026-05-20,000669,-30.628623639255004,-14.459726453212218
2026-05-20,000688,-41.64316928632164,-26.490069021718867
2026-05-20,000703,-46.2500209609143,-20.54361924628745
2026-05-20,000711,-63.40153844455039,-61.434909138490134
2026-05-20,000720,-29.81226289076281,-28.27563939614013
2026-05-20,000751,-24.456940071545898,-13.56844772193837
2026-05-20,000767,-32.387210139042764,-31.72895246773245
2026-05-20,000792,-8.845941282244961,-10.059150363870328
2026-05-20,000811,-60.98394781740739,-60.309673124024265
2026-05-20,000833,-42.32261044483708,-40.230054260821134
2026-05-20,000890,-65.75982554023167,-60.00085638736445
2026-05-20,000893,-12.666096692557705,-12.900542086176836
2026-05-20,000908,-39.33865282033578,-26.09722338849959
2026-05-20,000960,-26.547937143576938,-13.637809653491129
2026-05-20,000962,-50.119831352356556,-29.32377522392843
2026-05-20,000967,-46.266164879404016,-40.578671753928916
2026-05-20,000973,-36.75462857101296,-19.038940292316685
2026-05-20,000988,-55.17223341713642,-47.799950013267804
2026-05-20,001203,-46.045733258818956,-19.64139130964837
2026-05-20,001210,-38.439450776901076,-31.671959904549862
2026-05-20,001211,-55.008807677565756,-52.957396320292325
2026-05-20,001259,-63.31584903316436,-46.834537840674585
2026-05-20,001267,-66.31880585698838,-64.92480544915801
2026-05-20,001270,-60.38946474968672,-29.35922300715612
2026-05-20,001309,-75.81582852246886,-60.31814841461838
2026-05-20,001316,-42.93772217080591,-27.622354054040787
2026-05-20,001331,-69.54212625967375,-73.58209523221245
2026-05-20,001337,-49.83392394816235,-38.824826506801834
2026-05-20,001389,-54.03255239359594,-47.34531348560233
2026-05-20,001896,-59.916445971587315,-54.01279617901227
2026-05-20,002001,-24.452808479408063,-9.687166972172378
2026-05-20,002008,-70.24459032387946,-74.88794789345438
2026-05-20,002015,-40.97633003041885,-35.30235814380508
2026-05-20,002028,-35.49952918932492,-8.879079963250136
2026-05-20,002080,-43.13362233367597,-29.856090447245354
2026-05-20,002135,-48.743236329763896,-44.77460045656774
2026-05-20,002149,-60.45993401153616,-30.913973491146663
2026-05-20,002150,-49.279162462209314,-45.10094472963693
2026-05-20,002156,-37.87684708240332,-29.310461479258443
2026-05-20,002169,-45.09513336501112,-29.966948051699937
2026-05-20,002181,-41.05071194044755,-33.78997445371109
2026-05-20,002192,-54.092460560449915,-49.61575448824824
2026-05-20,002202,-15.08437810156521,-23.810169422131146
2026-05-20,002203,-41.41472597061499,-26.0057882091693
2026-05-20,002208,-56.45903572305122,-38.0080008998383
2026-05-20,002213,-45.47793474324787,-27.607012740685622
2026-05-20,002218,-14.546382365051635,-16.183365499969703
2026-05-20,002222,-51.090739048727066,-38.99899680920005
2026-05-20,002240,-43.797290080303256,-28.40946285524334
2026-05-20,002250,-33.477671059235036,-18.340467622436364
2026-05-20,002256,-26.143573626290184,-15.91455963005809
2026-05-20,002259,-20.91243079454389,-16.153262041220017
2026-05-20,002281,-75.74064896296456,-63.93127465254243
2026-05-20,002290,-57.82748081965858,-54.23365636629682
2026-05-20,002297,-59.861163678884566,-46.98817382229792
2026-05-20,002309,-21.567435170141703,-15.70064663233255
2026-05-20,002310,-16.51638043133248,-12.997578233707907
2026-05-20,002342,-36.367044248050284,-44.76974760535322
2026-05-20,002348,-60.84620246220946,-58.819671545471685
2026-05-20,002350,-52.63496354002082,-45.20241882898477
2026-05-20,002353,-52.30413500193683,-43.11179131654749
2026-05-20,002361,-43.22939904075939,-17.063287341885037
2026-05-20,002378,-50.90062735446561,-16.52814615259992
2026-05-20,002384,-65.69791286381704,-62.85800585140529
2026-05-20,002413,-20.1120060049496,-18.304497917605644
2026-05-20,002428,-67.22707427767405,-60.87430795263759
2026-05-20,002429,-42.400861307706926,-30.838896877280987
2026-05-20,002432,-42.219005995014,-38.90852337955357
2026-05-20,002440,-30.796313651050035,-20.887662975605103
2026-05-20,002443,-40.75360981021905,-41.279594888473184
2026-05-20,002445,-26.349480916724254,-24.420602432112805
2026-05-20,002460,-22.048781763522406,-11.341693272086772
2026-05-20,002466,-32.95460710720691,-30.32027836346567
2026-05-20,002471,-18.48741976525494,-19.735879218350593
2026-05-20,002485,-10.29828378473897,-5.929528064809464
2026-05-20,002487,-38.05071823311816,-21.604475686613245
2026-05-20,002490,-30.008027837050044,-22.23061902998359
2026-05-20,002491,-77.28114369744618,-71.99362127935719
2026-05-20,002498,-57.86471211404839,-49.53385376098976
2026-05-20,002506,-31.374873955655204,-15.81756689519982
2026-05-20,002528,-39.6079241044083,-36.264887479108054
2026-05-20,002539,-13.629914823900812,-15.503724213571424
2026-05-20,002545,-41.44035413755414,-22.516085631228034
2026-05-20,002546,-13.943568838042097,-6.492082591723447
2026-05-20,002560,-31.410368484856143,-27.037127237377824
2026-05-20,002569,-33.90970421843289,-26.882669862592902
2026-05-20,002620,-38.644766029514265,-29.341829779760744
2026-05-20,002631,-29.62596762370273,-29.06953741268167
2026-05-20,002634,13.036090455544326,6.456567342065567
2026-05-20,002636,-65.79448732142114,-56.85652469995595
2026-05-20,002638,-36.63715777603767,-33.64505250000066
2026-05-20,002645,-45.9955384395977,-33.85950764886947
2026-05-20,002647,-43.072990598298524,-32.32283421990497
2026-05-20,002652,-38.330219486697544,-36.59094086452907
2026-05-20,002655,-63.38091507139259,-35.935397754463374
2026-05-20,002709,-31.546440143640055,-21.56173660621007
2026-05-20,002713,-59.82149989324363,-53.44985387954046
2026-05-20,002716,-11.603935048975512,-16.090452693593747
